name,freq,error
Marinobacter psychrophilus sp. nov,1,
Marinobacter salarius sp. nov,1,
Marinobacter salexigens sp. nov,1,
Marinobacter salicampi sp. nov,1,
Marinobacter salinus sp. nov,1,
Marinobacter salsuginis sp. nov,1,
Marinobacter santoriniensis sp. nov,1,
Marinobacter sediminum sp. nov,1,
Marinobacter segnicrescens sp. nov,1,
Marinobacter shengliensis sp. nov,1,
Marinobacter similis sp. nov,1,
Marinobacter squalenivorans sp. nov,1,
Marinobacter szutsaonensis sp. nov,1,
Marinobacter vinifirmus sp. nov,1,
Marinobacter xestospongiae sp. nov,1,
Marinobacter zhanjiangensis sp. nov,1,
Marinobacter zhejiangensis sp. nov,1,
Marinobacterium aestuarii sp. nov,1,
Marinobacterium aestuariivivens sp. nov,1,
Marinobacterium coralli sp. nov,1,
Marinobacterium halophilum sp. nov,1,
Marinobacterium litorale sp. nov,1,
Marinobacterium lutimaris sp. nov,1,
Marinobacterium mangrovicola sp. nov,1,
Marinobacterium marisflavi sp. nov,1,
Marinobacterium maritimum sp. nov,1,
Marinobacterium nitratireducens sp. nov,1,
Marinobacterium rhizophilum sp. nov,1,
Marinobacterium sediminicola sp. nov,1,
Marinobacterium zhoushanense sp. nov,1,
Marinococcus halotolerans sp. nov,1,
Marinococcus luteus sp. nov,1,
Marinococcus tarijensis sp. nov,1,
Marinomonas alcarazii sp. nov,1,
Marinomonas algicida sp. nov,1,
Marinomonas aquamarina sp. nov,1,
Marinomonas arctica sp. nov,1,
Marinomonas arenicola sp. nov,1,
Marinomonas atlantica sp. nov,1,
Marinomonas balearica sp. nov,1,
Marinomonas basaltis sp. nov,1,
Marinomonas blandensis sp. nov,1,
Marinomonas brasilensis sp. nov,1,
Marinomonas dokdonensis sp. nov,1,
Marinomonas epiphytica sp. nov,1,
Marinomonas fungiae sp. nov,1,
Marinomonas gallaica sp. nov,1,
Marinomonas hwangdonensis sp. nov,1,
Marinomonas mangrovi sp. nov,1,
Marinomonas ostreistagni sp. nov,1,
Marinomonas polaris sp. nov,1,
Marinomonas pollencensis sp. nov,1,
Marinomonas pontica sp. nov,1,
Marinomonas primoryensis sp. nov,1,
Marinomonas profundimaris sp. nov,1,
Marinomonas spartinae sp. nov,1,
Marinomonas ushuaiensis sp. nov,1,
Marinoscillum luteum sp. nov,1,
Marinoscillum pacificum sp. nov,1,
Marinospirillum alkaliphilum sp. nov,1,
Marinospirillum celere sp. nov,1,
Marinospirillum insulare sp. nov,1,
Marinovum algicola gen. nov,1,
Mariprofundus micogutta sp. nov,1,
Maripseudobacter aurantiacus gen. nov,1,
Marisediminicola antarctica gen. nov,1,
Marispirillum indicum gen. nov,1,
Marispirochaeta aestuarii gen. nov,1,
Maritalea myrionectae gen. nov,1,
Maritalea porphyrae sp. nov,1,
Maritimibacter alkaliphilus gen. nov,1,
Maritimibacter lacisalsi sp. nov,1,
Maritimimonas rapanae gen. nov,1,
Marivibrio halodurans gen. nov,1,
Marivirga atlantica sp. nov,1,
Marivirga harenae sp. nov,1,
Marivirga lumbricoides sp. nov,1,
Marivita cryptomonadis gen. nov,1,
Marivita geojedonensis sp. nov,1,
Marivita hallyeonensis sp. nov,1,
Marivita lacus sp. nov,1,
Marivita litorea sp. nov,1,
Marivita roseacus sp. nov,1,
Marivivens niveibacter sp. nov,1,
Marixanthomonas ophiurae gen. nov,1,
Marmoricola aequoreus sp. nov,1,
Marmoricola aquaticus sp. nov,1,
Marmoricola bigeumensis sp. nov,1,
Marmoricola endophyticus sp. nov,1,
Marmoricola ginsengisoli sp. nov,1,
Marmoricola korecus sp. nov,1,
Marmoricola pocheonensis sp. nov,1,
Marmoricola scoriae sp. nov,1,
Marmoricola silvestris sp. nov,1,
Marmoricola solisilvae sp. nov,1,
Marmoricola terrae sp. nov,1,
Martelella endophytica sp. nov,1,
Martelella limonii sp. nov,1,
Martelella mangrovi sp. nov,1,
Martelella mediterranea gen. nov,1,
Martelella radicis sp. nov,1,
Martelella suaedae sp. nov,1,
Massilia aerilata sp. nov,1,
Massilia agilis sp. nov,1,
Massilia agri sp. nov,1,
Massilia albidiflava sp. nov,1,
Massilia armeniaca sp. nov,1,
Massilia arvi sp. nov,1,
Massilia aurea sp. nov,1,
Massilia brevitalea sp. nov,1,
Massilia buxea sp. nov,1,
Massilia consociata sp. nov,1,
Massilia dura sp. nov,1,
Massilia eurypsychrophila sp. nov,1,
Massilia flava sp. nov,1,
Massilia glaciei sp. nov,1,
Massilia humi sp. nov,1,
Massilia jejuensis sp. nov,1,
Massilia kyonggiensis sp. nov,1,
Massilia lurida sp. nov,1,
Massilia lutea sp. nov,1,
Massilia namucuonensis sp. nov,1,
Massilia neuiana sp. nov,1,
Massilia niabensis sp. nov,1,
Massilia niastensis sp. nov,1,
Massilia norwichensis sp. nov,1,
Massilia oculi sp. nov,1,
Massilia phosphatilytica sp. nov,1,
Massilia plicata sp. nov,1,
Massilia psychrophila sp. nov,1,
Massilia putida sp. nov,1,
Massilia solisilvae sp. nov,1,
Massilia terrae sp. nov,1,
Massilia tieshanensis sp. nov,1,
Massilia umbonata sp. nov,1,
Massilia violacea sp. nov,1,
Massilia violaceinigra sp. nov,1,
Massilia yuzhufengensis sp. nov,1,
Massilia pinisoli sp. nov,1,merged
Mechercharimyces asporophorigenens sp. nov,1,
Mechercharimyces mesophilus gen. nov,1,
Megamonas funiformis sp. nov,1,
Megamonas rupellensis sp. nov,1,
Meganema perideroedes gen. nov,1,
Megasphaera hexanoica sp. nov,1,
Megasphaera indica sp. nov,1,
Megasphaera micronuciformis sp. nov,1,
Megasphaera paucivorans sp. nov,1,
Megasphaera stantonii sp. nov,1,
Megasphaera sueciensis sp. nov,1,
Meiothermus cateniformans sp. nov,1,
Meiothermus granaticius sp. nov,1,
Meiothermus hypogaeus sp. nov,1,
Meiothermus luteus sp. nov,1,
Meiothermus roseus sp. nov,1,
Meiothermus rufus sp. nov,1,
Meiothermus taiwanensis sp. nov,1,
Meiothermus terrae sp. nov,1,
Meiothermus timidus sp. nov,1,
Melaminivora alkalimesophila gen. nov,1,
Melaminivora jejuensis sp. nov,1,
Melghiribacillus thermohalophilus gen. nov,1,
Melghirimyces algeriensis gen. nov,1,
Melghirimyces profundicolus sp. nov,1,
Melghirimyces thermohalophilus sp. nov,1,
Melioribacter roseus gen. nov,1,
Melitea salexigens gen. nov,1,
Merdimonas faecis gen. nov,1,
Meridianimaribacter flavus gen. nov,1,
Mesoaciditoga lauensis gen. nov,1,
Mesocricetibacter intestinalis gen. nov,1,
Mesoflavibacter aestuarii sp. nov,1,
Mesoflavibacter profundi sp. nov,1,
Mesoflavibacter sabulilitoris sp. nov,1,
Mesoflavibacter zeaxanthinifaciens gen. nov,1,
Mesonia algae gen. nov,1,
Mesonia aquimarina sp. nov,1,
Mesonia hippocampi sp. nov,1,
Mesonia maritima sp. nov,1,
Mesonia mobilis sp. nov,1,
Mesonia ostreae sp. nov,1,
Mesonia phycicola sp. nov,1,
Mesonia sediminis sp. nov,1,
Mesorhizobium abyssinicae sp. nov,1,
Mesorhizobium acaciae sp. nov,1,
Mesorhizobium albiziae sp. nov,1,
Mesorhizobium alhagi sp. nov,1,
Mesorhizobium australicum sp. nov,1,
Mesorhizobium camelthorni sp. nov,1,
Mesorhizobium cantuariense sp. nov,1,
Mesorhizobium caraganae sp. nov,1,
Mesorhizobium chacoense sp. nov,1,
Mesorhizobium ephedrae sp. nov,1,
Mesorhizobium gobiense sp. nov,1,
Mesorhizobium hankyongi sp. nov,1,
Mesorhizobium hawassense sp. nov,1,
Mesorhizobium helmanticense sp. nov,1,
Mesorhizobium metallidurans sp. nov,1,
Mesorhizobium muleiense sp. nov,1,
Mesorhizobium oceanicum sp. nov,1,
Mesorhizobium olivaresii sp. nov,1,
Mesorhizobium opportunistum sp. nov,1,
Mesorhizobium qingshengii sp. nov,1,
Mesorhizobium robiniae sp. nov,1,
Mesorhizobium sangaii sp. nov,1,
Mesorhizobium sanjuanii sp. nov,1,
Mesorhizobium sediminum sp. nov,1,
Mesorhizobium septentrionale sp. nov,1,
Mesorhizobium shangrilense sp. nov,1,
Mesorhizobium shonense sp. nov,1,
Mesorhizobium silamurunense sp. nov,1,
Mesorhizobium soli sp. nov,1,
Mesorhizobium tamadayense sp. nov,1,
Mesorhizobium tarimense sp. nov,1,
Mesorhizobium temperatum sp. nov,1,
Mesorhizobium thiogangeticum sp. nov,1,
Mesorhizobium waimense sp. nov,1,
Mesorhizobium wenxiniae sp. nov,1,
Mesorhizobium erdmanii sp. nov,1,merged
Mesorhizobium japonicum sp. nov,1,merged
Mesorhizobium jarvisii sp. nov,1,merged
Mesosutterella multiformis gen. nov,1,
Mesotoga infera sp. nov,1,
Mesotoga prima gen. nov,1,
Metallibacterium scheffleri gen. nov,1,
Metalliresistens boonkerdii gen. nov,1,
Methylibium aquaticum sp. nov,1,
Methylibium fulvum sp. nov,1,
Methylibium petroleiphilum gen. nov,1,
Methylobacillus arboreus sp. nov,1,
Methylobacillus gramineus sp. nov,1,
Methylobacillus methanolivorans sp. nov,1,
Methylobacillus pratensis sp. nov,1,
Methylobacillus rhizosphaerae sp. nov,1,
Methylobacter tundripaludum sp. nov,1,
Methylobacterium adhaesivum sp. nov,1,
Methylobacterium aerolatum sp. nov,1,
Methylobacterium aquaticum sp. nov,1,
Methylobacterium brachiatum sp. nov,1,
Methylobacterium brachythecii sp. nov,1,
Methylobacterium bullatum sp. nov,1,
Methylobacterium cerastii sp. nov,1,
Methylobacterium chloromethanicum sp. nov,1,
Methylobacterium currus sp. nov,1,
Methylobacterium dankookense sp. nov,1,
Methylobacterium frigidaeris sp. nov,1,
Methylobacterium funariae sp. nov,1,
Methylobacterium gnaphalii sp. nov,1,
Methylobacterium goesingense sp. nov,1,
Methylobacterium gossipiicola sp. nov,1,
Methylobacterium gregans sp. nov,1,
Methylobacterium haplocladii sp. nov,1,
Methylobacterium hispanicum sp. nov,1,
Methylobacterium indicum sp. nov,1,
Methylobacterium iners sp. nov,1,
Methylobacterium isbiliense sp. nov,1,
Methylobacterium jeotgali sp. nov,1,
Methylobacterium komagatae sp. nov,1,
Methylobacterium longum sp. nov,1,
Methylobacterium lusitanum sp. nov,1,
Methylobacterium marchantiae sp. nov,1,
Methylobacterium nodulans sp. nov,1,
Methylobacterium oryzae sp. nov,1,
Methylobacterium oxalidis sp. nov,1,
Methylobacterium persicinum sp. nov,1,
Methylobacterium phyllosphaerae sp. nov,1,
Methylobacterium phyllostachyos sp. nov,1,
Methylobacterium platani sp. nov,1,
Methylobacterium populi sp. nov,1,
Methylobacterium pseudosasae sp. nov,1,
Methylobacterium pseudosasicola sp. nov,1,
Methylobacterium salsuginis sp. nov,1,
Methylobacterium soli sp. nov,1,
Methylobacterium suomiense sp. nov,1,
Methylobacterium tardum sp. nov,1,
Methylobacterium tarhaniae sp. nov,1,
Methylobacterium thuringiense sp. nov,1,
Methylobacterium trifolii sp. nov,1,
Methylobacterium variabile sp. nov,1,
Methylobrevis pamukkalensis gen. nov,1,
Methylocaldum marinum sp. nov,1,
Methylocapsa acidiphila gen. nov,1,
Methylocapsa aurea sp. nov,1,
Methylocapsa palsarum sp. nov,1,
Methyloceanibacter caenitepidi gen. nov,1,
Methylocella silvestris sp. nov,1,
Methylocella tundrae sp. nov,1,
Methylocystis bryophila sp. nov,1,
Methylocystis heyeri sp. nov,1,
Methylocystis hirsuta sp. nov,1,
Methylocystis rosea sp. nov,1,
Methyloferula stellata gen. nov,1,
Methylogaea oryzae gen. nov,1,
Methylohalobius crimeensis gen. nov,1,
Methylohalomonas lacus gen. nov,1,
Methyloligella halotolerans gen. nov,1,
Methyloligella solikamskensis sp. nov,1,
Methylomagnum ishizawai gen. nov,1,
Methylomarinovum caldicuralii gen. nov,1,
Methylomarinum vadi gen. nov,1,
Methylomicrobium buryatense sp.nov,1,
Methylomonas koyamae sp. nov,1,
Methylomonas lenta sp. nov,1,
Methylomonas paludis sp. nov,1,
Methylomonas rubra sp. nov,1,
Methylomusa anaerophila gen. nov,1,
Methylonatrum kenyense gen. nov,1,
Methyloparacoccus murrellii gen. nov,1,
Methylophaga alcalica sp. nov,1,
Methylophaga aminisulfidivorans sp. nov,1,
Methylophaga frappieri sp. nov,1,
Methylophaga lonarensis sp. nov,1,
Methylophaga murata sp. nov,1,
Methylophaga natronica sp. nov,1,
Methylophaga nitratireducenticrescens sp. nov,1,
Methylophaga thiooxidans sp. nov,1,
Methylophilus flavus sp. nov,1,
Methylophilus glucosoxydans sp. nov,1,
Methylophilus luteus sp. nov,1,
Methylophilus quaylei sp. nov,1,
Methylopila henanense sp. nov,1,
Methylopila jiangsuensis sp. nov,1,
Methylopila musalis sp. nov,1,
Methyloprofundus sedimenti gen. nov,1,
Methylorosula polaris gen. nov,1,
Methylosarcina fibrata gen. nov,1,
Methylosarcina lacus sp. nov,1,
Methylosarcina quisquiliarum sp.nov,1,
Methylosoma difficile gen. nov,1,
Methylotenera mobilis gen. nov,1,
Methylotenera versatilis sp. nov,1,
Methyloterricola oryzae gen. nov,1,
Methyloterrigena soli gen. nov,1,
Methylothermus subterraneus sp. nov,1,
Methylothermus thermalis gen. nov,1,
Methyloversatilis discipulorum sp. nov,1,
Methyloversatilis thermotolerans sp. nov,1,
Methyloversatilis universalis gen. nov,1,
Methylovirgula ligni gen. nov,1,
Methylovulum miyakonense gen. nov,1,
Methylovulum psychrotolerans sp. nov,1,
Microaerobacter geothermalis gen. nov,1,
Microbacter margulisiae gen. nov,1,
Microbacterium aerolatum sp. nov,1,
Microbacterium agarici sp. nov,1,
Microbacterium album sp. nov,1,
Microbacterium amylolyticum sp. nov,1,
Microbacterium aoyamense sp. nov,1,
Microbacterium aquimaris sp. nov,1,
Microbacterium arthrosphaerae sp. nov,1,
Microbacterium assamensis sp. nov,1,
Microbacterium aureliae sp. nov,1,
Microbacterium azadirachtae sp. nov,1,
Microbacterium binotii sp. nov,1,
Microbacterium deminutum sp. nov,1,
Microbacterium deserti sp. nov,1,
Microbacterium diaminobutyricum sp. nov,1,
Microbacterium enclense sp. nov,1,
Microbacterium endophyticum sp. nov,1,
Microbacterium faecale sp. nov,1,
Microbacterium foliorum sp. nov,1,
Microbacterium gilvum sp. nov,1,
Microbacterium ginsengisoli sp. nov,1,
Microbacterium ginsengiterrae sp. nov,1,
Microbacterium gubbeenense sp. nov,1,
Microbacterium halimionae sp. nov,1,
Microbacterium halophytorum sp. nov,1,
Microbacterium halotolerans sp. nov,1,
Microbacterium hatanonis sp. nov,1,
Microbacterium hibisci sp. nov,1,
Microbacterium horti sp. nov,1,
Microbacterium humi sp. nov,1,
Microbacterium hydrocarbonoxydans sp. nov,1,
Microbacterium hydrothermale sp. nov,1,
Microbacterium immunditiarum sp. nov,1,
Microbacterium indicum sp. nov,1,
Microbacterium insulae sp. nov,1,
Microbacterium invictum sp. nov,1,
Microbacterium jejuense sp. nov,1,
Microbacterium koreense sp. nov,1,
Microbacterium kribbense sp. nov,1,
Microbacterium kyungheense sp. nov,1,
Microbacterium lacusdiani sp. nov,1,
Microbacterium lemovicicum sp. nov,1,
Microbacterium lindanitolerans sp. nov,1,
Microbacterium luticocti sp. nov,1,
Microbacterium mangrovi sp. nov,1,
Microbacterium marinilacus sp. nov,1,
Microbacterium marinum sp. nov,1,
Microbacterium mitrae sp. nov,1,
Microbacterium murale sp. nov,1,
Microbacterium nanhaiense sp. nov,1,
Microbacterium natoriense sp. nov,1,
Microbacterium neimengense sp. nov,1,
Microbacterium oleivorans sp. nov,1,
Microbacterium oryzae sp. nov,1,
Microbacterium paludicola sp. nov,1,
Microbacterium panaciterrae sp. nov,1,
Microbacterium paraoxydans sp. nov,1,
Microbacterium petrolearium sp. nov,1,
Microbacterium phyllosphaerae sp. nov,1,
Microbacterium populi sp. nov,1,
Microbacterium profundi sp. nov,1,
Microbacterium proteolyticum sp. nov,1,
Microbacterium pseudoresistens sp. nov,1,
Microbacterium pumilum sp. nov,1,
Microbacterium pyrexiae sp. nov,1,
Microbacterium radiodurans sp. nov,1,
Microbacterium rhizomatis sp. nov,1,
Microbacterium rhizosphaerae sp. nov,1,
Microbacterium saccharophilum sp. nov,1,
Microbacterium sediminicola sp. nov,1,
Microbacterium sediminis sp. nov,1,
Microbacterium shaanxiense sp. nov,1,
Microbacterium soli sp. nov,1,
Microbacterium sorbitolivorans sp. nov,1,
Microbacterium suwonense sp. nov,1,
Microbacterium telephonicum sp. nov,1,
Microbacterium terricolae sp. nov,1,
Microbacterium tumbae sp. nov,1,
Microbacterium ulmi sp. nov,1,
Microbacterium xylanilyticum sp. nov,1,
Microbacterium yannicii sp. nov,1,
Microbacterium zeae sp. nov,1,
Microbaculum marinum gen. nov,1,
Microbispora bryophytorum sp. nov,1,
Microbispora camponoti sp. nov,1,
Microbispora hainanensis sp. nov,1,
Microbispora siamensis sp. nov,1,
Microbispora soli sp. nov,1,
Microbispora thailandensis sp. nov,1,
Microbispora triticiradicis sp. nov,1,
Microbulbifer aestuariivivens sp. nov,1,
Microbulbifer agarilyticus sp. nov,1,
Microbulbifer aggregans sp. nov,1,
Microbulbifer arenaceous sp. nov,1,
Microbulbifer celer sp. nov,1,
Microbulbifer chitinilyticus sp. nov,1,
Microbulbifer donghaiensis sp. nov,1,
Microbulbifer echini sp. nov,1,
Microbulbifer epialgicus sp. nov,1,
Microbulbifer gwangyangensis sp. nov,1,
Microbulbifer halophilus sp. nov,1,
Microbulbifer mangrovi sp. nov,1,
Microbulbifer marinus sp. nov,1,
Microbulbifer maritimus sp. nov,1,
Microbulbifer okinawensis sp. nov,1,
Microbulbifer pacificus sp. nov,1,
Microbulbifer rhizosphaerae sp. nov,1,
Microbulbifer salipaludis sp. nov,1,
Microbulbifer taiwanensis sp. nov,1,
Microbulbifer thermotolerans sp. nov,1,
Microbulbifer variabilis sp. nov,1,
Microbulbifer yueqingensis sp. nov,1,
Microcella alkaliphila sp. nov,1,
Microcella putealis gen. nov,1,
Micrococcoides hystricis gen. nov,1,
Micrococcus aloeverae sp. nov,1,
Micrococcus cohnii sp. nov,1,
Micrococcus endophyticus sp. nov,1,
Micrococcus flavus sp. nov,1,
Micrococcus lactis sp. nov,1,
Micrococcus terreus sp. nov,1,
Micrococcus yunnanensis sp. nov,1,
Microlunatus aurantiacus sp. nov,1,
Microlunatus cavernae sp. nov,1,
Microlunatus endophyticus sp. nov,1,
Microlunatus ginsengisoli sp. nov,1,
Microlunatus nigridraconis sp. nov,1,
Microlunatus panaciterrae sp. nov,1,
Microlunatus parietis sp. nov,1,
Microlunatus soli sp. nov,1,
Microlunatus terrae sp. nov,1,
Micromonospora avicenniae sp. nov,1,
Micromonospora chaiyaphumensis sp. nov,1,
Micromonospora chokoriensis sp. nov,1,
Micromonospora citrea sp. nov,1,
Micromonospora coriariae sp. nov,1,
Micromonospora costi sp. nov,1,
Micromonospora coxensis sp. nov,1,
Micromonospora cremea sp. nov,1,
Micromonospora eburnea sp. nov,1,
Micromonospora echinaurantiaca sp. nov,1,
Micromonospora echinofusca sp. nov,1,
Micromonospora endolithica sp. nov,1,
Micromonospora equina sp. nov,1,
Micromonospora fluostatini sp. nov,1,
Micromonospora fulva sp. nov,1,
Micromonospora fulviviridis sp. nov,1,
Micromonospora globbae sp. nov,1,
Micromonospora haikouensis sp. nov,1,
Micromonospora halotolerans sp. nov,1,
Micromonospora harpali sp. nov,1,
Micromonospora humi sp. nov,1,
Micromonospora inyonensis sp. nov,1,
Micromonospora jinlongensis sp. nov,1,
Micromonospora kangleipakensis sp. nov,1,
Micromonospora krabiensis sp. nov,1,
Micromonospora lupini sp. nov,1,
Micromonospora luteifusca sp. nov,1,
Micromonospora luteiviridis sp. nov,1,
Micromonospora lycii sp. nov,1,
Micromonospora mangrovi sp. nov,1,
Micromonospora maoerensis sp. nov,1,
Micromonospora marina sp. nov,1,
Micromonospora maritima sp. nov,1,
Micromonospora mirobrigensis sp. nov,1,
Micromonospora narathiwatensis sp. nov,1,
Micromonospora nickelidurans sp. nov,1,
Micromonospora noduli sp. nov,1,
Micromonospora palomenae sp. nov,1,
Micromonospora parathelypteridis sp. nov,1,
Micromonospora pattaloongensis sp. nov,1,
Micromonospora peucetia sp. nov,1,
Micromonospora phytophila sp. nov,1,
Micromonospora pisi sp. nov,1,
Micromonospora polyrhachis sp. nov,1,
Micromonospora profundi sp. nov,1,
Micromonospora rhizosphaerae sp. nov,1,
Micromonospora rifamycinica sp. nov,1,
Micromonospora saelicesensis sp. nov,1,
Micromonospora sagamiensis sp. nov,1,
Micromonospora schwarzwaldensis sp. nov,1,
Micromonospora sediminicola sp. nov,1,
Micromonospora sediminis sp. nov,1,
Micromonospora siamensis sp. nov,1,
Micromonospora soli sp. nov,1,
Micromonospora sonneratiae sp. nov,1,
Micromonospora spongicola sp. nov,1,
Micromonospora taraxaci sp. nov,1,
Micromonospora terminaliae sp. nov,1,
Micromonospora tulbaghiae sp. nov,1,
Micromonospora ureilytica sp. nov,1,
Micromonospora vinacea sp. nov,1,
Micromonospora violae sp. nov,1,
Micromonospora viridifaciens sp. nov,1,
Micromonospora vulcania sp. nov,1,
Micromonospora wenchangensis sp. nov,1,
Micromonospora yangpuensis sp. nov,1,
Micromonospora yasonensis sp. nov,1,
Micromonospora zamorensis sp. nov,1,
Micromonospora zhanjiangensis sp. nov,1,
Micropepsis pineolensis gen. nov,1,
Microterricola viridarii gen. nov,1,
Microvirga aerilata sp. nov,1,
Microvirga aerophila sp. nov,1,
Microvirga arabica sp. nov,1,
Microvirga guangxiensis sp. nov,1,
Microvirga indica sp. nov,1,
Microvirga lotononidis sp. nov,1,
Microvirga lupini sp. nov,1,
Microvirga makkahensis sp. nov,1,
Microvirga massiliensis sp. nov,1,
Microvirga ossetica sp. nov,1,
Microvirga rosea sp. nov,1,
Microvirga soli sp. nov,1,
Microvirga subterranea gen. nov,1,
Microvirga vignae sp. nov,1,
Microvirga zambiensis sp. nov,1,
Microvirgula curvata sp. nov,1,
Millisia brevis gen. nov,1,
Minicystis rosea gen. nov,1,
Miniimonas arenae gen. nov,1,
Minwuia thermotolerans gen. nov,1,
Mitsuaria chitosanitabida gen. nov,1,
Mitsuaria noduli sp. nov,1,
Mitsuokella jalaludinii sp. nov,1,
Mizugakiibacter sediminis gen. nov,1,
MJ1 sp. nov,1,FP
Mobilicoccus caccae sp. nov,1,
Mobilicoccus pelagius gen. nov,1,
Mobilitalea sibirica gen. nov,1,
Modestobacter caceresii sp. nov,1,
Modestobacter lapidis sp. nov,1,
Modestobacter marinus sp. nov,1,
Modestobacter muralis sp. nov,1,
Modestobacter roseus sp. nov,1,
Modestobacter versicolor sp. nov,1,
Modicisalibacter tunisiensis gen. nov,1,
Mogibacterium diversum sp. nov,1,
Mogibacterium neglectum sp. nov,1,
Moheibacter sediminis gen. nov,1,
Moheibacter stercoris sp. nov,1,
Mongoliicoccus alkaliphilus sp. nov,1,
Mongoliicoccus roseus gen. nov,1,
Mongoliitalea lutea gen. nov,1,
Monoglobus pectinilyticus gen. nov,1,
Moorea producens gen. nov,1,
Mooreia alkaloidigena gen. nov,1,
Moorella humiferrea sp. nov,1,
Moorella perchloratireducens sp. nov,1,
Moorella stamsii sp. nov,1,
Moraxella bovoculi sp. nov,2,
Moraxella oblonga sp. nov,1,
Moraxella pluranimalium sp. nov,1,
Moraxella porci sp. nov,1,
Morganella psychrotolerans sp. nov,1,
Moritella abyssi sp. nov,1,
Moritella dasanensis sp. nov,1,
Moritella profunda sp. nov,1,
Moryella indoligenes gen. nov,1,
Motilibacter peucedani gen. nov,1,
Motilibacter rhizosphaerae sp. nov,1,
Motilimonas eburnea gen. nov,1,
Motiliproteus coralliicola sp. nov,1,
Motiliproteus sediminis gen. nov,1,
Mucilaginibacter amnicola sp. nov,1,
Mucilaginibacter angelicae sp. nov,1,
Mucilaginibacter antarcticus sp. nov,1,
Mucilaginibacter aquaedulcis sp. nov,1,
Mucilaginibacter auburnensis sp. nov,1,
Mucilaginibacter boryungensis sp. nov,1,
Mucilaginibacter calamicampi sp. nov,1,
Mucilaginibacter carri sp. nov,1,
Mucilaginibacter composti sp. nov,1,
Mucilaginibacter craterilacus sp. nov,1,
Mucilaginibacter daejeonensis sp. nov,1,
Mucilaginibacter defluvii sp. nov,1,
Mucilaginibacter dorajii sp. nov,1,
Mucilaginibacter flavus sp. nov,1,
Mucilaginibacter fluminis sp. nov,1,
Mucilaginibacter frigoritolerans sp. nov,1,
Mucilaginibacter galii sp. nov,1,
Mucilaginibacter ginsengisoli sp. nov,1,
Mucilaginibacter ginsenosidivorans sp. nov,1,
Mucilaginibacter gossypii sp. nov,1,
Mucilaginibacter gossypiicola sp. nov,1,
Mucilaginibacter gotjawali sp. nov,1,
Mucilaginibacter gracilis sp. nov,1,
Mucilaginibacter gynuensis sp. nov,1,
Mucilaginibacter hankyongensis sp. nov,1,
Mucilaginibacter herbaticus sp. nov,1,
Mucilaginibacter jinjuensis sp. nov,1,
Mucilaginibacter koreensis sp. nov,1,
Mucilaginibacter lappiensis sp. nov,1,
Mucilaginibacter litoreus sp. nov,1,
Mucilaginibacter lutimaris sp. nov,1,
Mucilaginibacter mallensis sp. nov,1,
Mucilaginibacter myungsuensis sp. nov,1,
Mucilaginibacter oryzae sp. nov,1,
Mucilaginibacter paludis gen. nov,1,
Mucilaginibacter panaciglaebae sp. nov,1,
Mucilaginibacter pedocola sp. nov,1,
Mucilaginibacter phyllosphaerae sp. nov,1,
Mucilaginibacter pineti sp. nov,1,
Mucilaginibacter pocheonensis sp. nov,1,
Mucilaginibacter polysacchareus sp. nov,1,
Mucilaginibacter polytrichastri sp. nov,1,
Mucilaginibacter puniceus sp. nov,1,
Mucilaginibacter rigui sp. nov,1,
Mucilaginibacter roseus sp. nov,1,
Mucilaginibacter rubeus sp. nov,1,
Mucilaginibacter sabulilitoris sp. nov,1,
Mucilaginibacter soli sp. nov,1,
Mucilaginibacter soyangensis sp. nov,1,
Mucilaginibacter terrae sp. nov,1,
Mucilaginibacter vulcanisilvae sp. nov,1,
Mucilaginibacter ximonensis sp. nov,1,
Mucilaginibacter yixingensis sp. nov,1,
Mucilaginibacter psychrotolerans sp. nov,1,merged
Mucinivorans hirudinis gen. nov,1,
Mucispirillum schaedleri gen. nov,1,
Mumia flava gen. nov,1,
Mumia xiangluensis sp. nov,1,
Murdochiella asaccharolytica gen. nov,1,
Murdochiella vaginalis sp. nov,1,
Muricauda antarctica sp. nov,1,
Muricauda aquimarina sp. nov,1,
Muricauda beolgyonensis sp. nov,1,
Muricauda flavescens sp. nov,1,
Muricauda iocasae sp. nov,1,
Muricauda lutaonensis sp. nov,1,
Muricauda lutea sp. nov,1,
Muricauda lutimaris sp. nov,1,
Muricauda marina sp. nov,1,
Muricauda olearia sp. nov,1,
Muricauda pacifica sp. nov,1,
Muricauda ruestringensis gen. nov,1,
Muricauda taeanensis sp. nov,1,
Muricauda zhangzhouensis sp. nov,1,
Muricoccus roseus gen. nov,1,
Muriicola jejuensis gen. nov,1,
Muriicola marianensis sp. nov,1,
Murimonas intestini gen. nov,1,
Murinocardiopsis flavida gen. nov,1,
Myceligenerans cantabricum sp. nov,1,
Myceligenerans crystallogenes sp. nov,1,
Myceligenerans halotolerans sp. nov,1,
Myceligenerans xiligouense gen. nov,1,
Mycetocola lacteus sp. nov,1,
Mycetocola manganoxydans sp. nov,1,
Mycetocola miduiensis sp. nov,1,
Mycetocola reblochoni sp. nov,1,
Mycetocola saprophilus sp. nov,1,
Mycetocola tolaasinivorans sp. nov,1,
Mycetocola zhadangensis sp. nov,1,
Mycoavidus cysteinexigens gen. nov,1,
Mycobacterium algericum sp. nov,1,
Mycobacterium alsense sp. nov,1,
Mycobacterium angelicum sp. nov,1,
